,diaObjectId,lomb_p0,lomb_p1
0,592913981740417050,0.5635426951784955,0.5633566651998254
1,614436990573609020,0.23556356147564406,0.2355143321114661
2,614438433682620451,0.12343516258539611,0.16435560542825287
3,614431011979133047,0.40387060346447534,0.4038456804016002
4,579575943622820639,0.56936537310147,0.37536750093457993
