,coord_ra,coord_dec,ObjectId,visit,band,psfDiffFlux,psfDiffFluxErr,psfFlux,psfFluxErr,expMidptMJD,pixelFlags_bad,pixelFlags_saturated,pixelFlags_saturatedCenter,pixelFlags_suspect,pixelFlags_suspectCenter,nGoodSources
157,59.46141767003128,-48.61886936973327,592914531496244385,2024112600184,r,-1455080.0,599.031,209564.0,333.788,60641.122313628555,False,True,True,True,True,155
158,59.46141767003128,-48.61886936973327,592914531496244385,2024113000188,r,169570.0,1489.43,2047580.0,1466.05,60645.13382923028,False,False,False,False,False,155
159,59.46141767003128,-48.61886936973327,592914531496244385,2024113000187,r,172424.0,1462.69,2053550.0,1440.33,60645.13324269102,False,False,False,False,False,155
160,59.46141767003128,-48.61886936973327,592914531496244385,2024120200061,g,-2272.55,1178.37,1403270.0,1142.79,60647.10453125577,False,False,False,False,False,155
161,59.46141767003128,-48.61886936973327,592914531496244385,2024113000201,u,3080.54,1447.85,467387.0,1373.96,60645.142602343825,False,False,False,False,False,155
162,59.46141767003128,-48.61886936973327,592914531496244385,2024112500295,y,-14358.8,3485.17,2339900.0,3253.69,60640.24329147559,False,False,False,False,False,155
163,59.46141767003128,-48.61886936973327,592914531496244385,2024112600164,i,-1605440.0,1029.43,363442.0,522.733,60641.10781050936,False,True,True,True,True,155
164,59.46141767003128,-48.61886936973327,592914531496244385,2024112600163,i,-1477890.0,1071.56,532172.0,645.524,60641.10724596635,False,True,True,True,True,155
165,59.46141767003128,-48.61886936973327,592914531496244385,2024112600177,g,4617.45,1235.34,1423400.0,1217.31,60641.116185746505,False,False,False,False,False,155
166,59.46141767003128,-48.61886936973327,592914531496244385,2024112600172,g,-2282.97,1238.9,1406800.0,1215.57,60641.11323300339,False,False,False,False,False,155
167,59.46141767003128,-48.61886936973327,592914531496244385,2024112600175,g,9159.19,1227.57,1415060.0,1209.47,60641.115001192185,False,False,False,False,False,155
168,59.46141767003128,-48.61886936973327,592914531496244385,2024120200086,r,162588.0,1483.41,2051420.0,1445.29,60647.1286799596,False,False,False,False,False,155
169,59.46141767003128,-48.61886936973327,592914531496244385,2024120200069,r,175465.0,1485.69,2040090.0,1455.12,60647.11064415507,False,False,False,False,False,155
170,59.46141767003128,-48.61886936973327,592914531496244385,2024120200075,u,-1628.28,1417.27,458736.0,1366.17,60647.11479737276,True,False,False,False,False,155
171,59.46141767003128,-48.61886936973327,592914531496244385,2024120200079,u,3069.5,1379.78,462859.0,1330.08,60647.12027825233,False,False,False,False,False,155
172,59.46141767003128,-48.61886936973327,592914531496244385,2024120200071,u,1534.33,1387.08,471611.0,1345.34,60647.112278113476,False,False,False,False,False,155
173,59.46141767003128,-48.61886936973327,592914531496244385,2024120200088,r,197471.0,1488.71,2076190.0,1455.18,60647.130529380796,False,False,False,False,False,155
174,59.46141767003128,-48.61886936973327,592914531496244385,2024120200064,g,-3962.69,1176.62,1396980.0,1149.36,60647.106373327464,False,False,False,False,False,155
175,59.46141767003128,-48.61886936973327,592914531496244385,2024120200062,g,-163.931,1189.0,1397460.0,1157.39,60647.10530661459,False,False,False,False,False,155
176,59.46141767003128,-48.61886936973327,592914531496244385,2024111700358,z,-99.1167,2054.03,2334300.0,2000.3,60632.247887540434,False,False,False,False,False,155
